project,metrics
1098968,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 8.36, ""avg_build_time_sec"": 2.86, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
10cd35b2872628246140,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.59, ""avg_build_time_sec"": 2.58, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1104507,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 36.29, ""avg_build_time_sec"": 8.52, ""avg_run_time_sec"": 1.34, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1104553,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1107375,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
11078820,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.5, ""avg_build_time_sec"": 3.14, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1108817,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
11129975,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 43.2, ""avg_build_time_sec"": 2.67, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1118585,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.22, ""avg_build_time_sec"": 2.69, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
11215761,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
11242170,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1125832,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
11284662,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 162.43, ""avg_build_time_sec"": 1.99, ""avg_run_time_sec"": 1.22, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
1133602,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.86, ""avg_build_time_sec"": 2.75, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1134410,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 5.54, ""avg_build_time_sec"": 2.96, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
113635,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 24.38, ""avg_build_time_sec"": 2.71, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
11367287,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 4.83, ""avg_build_time_sec"": 2.69, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
11378945,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 158.14, ""avg_build_time_sec"": 3.09, ""avg_run_time_sec"": 1.22, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
1140136,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 43.76, ""avg_build_time_sec"": 5.25, ""avg_run_time_sec"": 1.12, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1140516,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1142740,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 8.24, ""avg_build_time_sec"": 2.98, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1147973,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
11526013,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.01, ""avg_build_time_sec"": 2.95, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1160201,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 9.85, ""avg_build_time_sec"": 2.71, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1160696,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 11.1, ""avg_build_time_sec"": 2.74, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1161423,"{""total_attempts"": 1, ""success_attempt"": 1, ""attempts_to_success"": 1, ""total_time_sec"": 15.32, ""avg_build_time_sec"": 8.89, ""avg_run_time_sec"": 1.6, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1165038,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 21.48, ""avg_build_time_sec"": 2.94, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1165344,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1177373,"{""total_attempts"": 3, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 23.83, ""avg_build_time_sec"": 2.53, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 3}}"
1183767,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 13.42, ""avg_build_time_sec"": 2.82, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1184264,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1189327,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 23.63, ""avg_build_time_sec"": 2.94, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1191457,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 20.85, ""avg_build_time_sec"": 2.54, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1192059,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.87, ""avg_build_time_sec"": 2.84, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1196291,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 39.5, ""avg_build_time_sec"": 8.42, ""avg_run_time_sec"": 1.13, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1203640,"{""total_attempts"": 4, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 66.07, ""avg_build_time_sec"": 5.31, ""avg_run_time_sec"": 1.31, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 4}}"
1207636,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1210791,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.66, ""avg_build_time_sec"": 2.81, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1217855,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1218932,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.27, ""avg_build_time_sec"": 3.12, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1219955,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.3, ""avg_build_time_sec"": 2.72, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1228626,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 16.29, ""avg_build_time_sec"": 2.7, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1229681,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.44, ""avg_build_time_sec"": 2.78, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1229685,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1229770,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 30.32, ""avg_build_time_sec"": 3.23, ""avg_run_time_sec"": 1.17, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
122f258ba6eaa23dd9c5,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 17.01, ""avg_build_time_sec"": 2.69, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1231964e784ab9acb65d,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.24, ""avg_build_time_sec"": 2.6, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1234843,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 12.62, ""avg_build_time_sec"": 2.32, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1239373,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 27.4, ""avg_build_time_sec"": 2.15, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1239674,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 23.08, ""avg_build_time_sec"": 2.45, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1242589,"{""total_attempts"": 4, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 67.48, ""avg_build_time_sec"": 5.13, ""avg_run_time_sec"": 1.3, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 4}}"
1246146,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1246268,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1248728,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 23.69, ""avg_build_time_sec"": 2.67, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1253332,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 20.74, ""avg_build_time_sec"": 2.62, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
125559,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 25.08, ""avg_build_time_sec"": 3.15, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1262332,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 25.03, ""avg_build_time_sec"": 2.52, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
1264102,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1265346,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1267632,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1268033,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1269949,"{""total_attempts"": 2, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 15.58, ""avg_build_time_sec"": 2.79, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 2}}"
127368f7dc810dd37fe18aee87dd2ee2,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 10.32, ""avg_build_time_sec"": 2.95, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1275204,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1284577,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1285742,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 14.37, ""avg_build_time_sec"": 3.02, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1288025,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 22.57, ""avg_build_time_sec"": 7.67, ""avg_run_time_sec"": 1.5, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1288160dad16cc473a53,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 19.88, ""avg_build_time_sec"": 2.73, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1289286,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
12da69b95d010c8a810fd384cca8d02a,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1303651,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
130583,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1309895,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 6.75, ""avg_build_time_sec"": 2.85, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
130cd92dc47c56c47030,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 7.64, ""avg_build_time_sec"": 2.96, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1310549,"{""total_attempts"": 1, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 23.8, ""avg_build_time_sec"": 2.8, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""dependency"": 1}}"
1320970,"{""total_attempts"": 0, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": null, ""avg_build_time_sec"": null, ""avg_run_time_sec"": null, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {}}"
1321295,"{""total_attempts"": 10, ""success_attempt"": null, ""attempts_to_success"": null, ""total_time_sec"": 161.96, ""avg_build_time_sec"": 3.85, ""avg_run_time_sec"": 1.27, ""avg_chosen_confidence"": 0.0, ""fix_type_counts"": {""python"": 10}}"
